type,query,result,source_num,count-example,down_links,count-example-num,time,holds_policies,holds_not_policies,unknown_policies
waypoint,Type:waypoint;IngressNodeRegex:^nodeid31$|^nodeid13$|^nodeid49$|^nodeid26$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid31;,wrong,4.0,['nodeid49'],"[""('nodeid31', 'nodeid49')""]",1.0,5.427854299545288,3419,16726,4943
waypoint,Type:waypoint;IngressNodeRegex:^nodeid31$|^nodeid13$|^nodeid26$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid31;,wrong,3.0,['nodeid13'],"[""('nodeid44', 'nodeid31')""]",1.0,10.813077211380005,3419,16727,4942
waypoint,Type:waypoint;IngressNodeRegex:^nodeid31$|^nodeid26$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid31;,wrong,2.0,['nodeid26'],"[""('nodeid26', 'nodeid31')""]",1.0,9.084758758544922,3419,16728,4941
waypoint,Type:waypoint;IngressNodeRegex:^nodeid31$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid31;,correct,1.0,,,0.0,11.042899131774902,3420,16728,4940
waypoint,Type:waypoint;IngressNodeRegex:^curacao$|^stttvincent$|^venezuela$|^nodeid7$|^nodeid1$|^nodeid0$|^nodeid34$|^columbia$|^nodeid38$|^usa$|^nodeid33$|^panama$|^costattrica$|^nicaragua$|^nodeid69$|^nodeid60$|^honduras$|^nodeid27$|^nodeid9$|^nodeid46$|^nodeid29$|^nodeid67$|^nodeid28$|^belize$|^trinidadttandtttobago$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:curacao;,wrong,25.0,"['stttvincent', 'trinidadttandtttobago']","[""('curacao', 'stttvincent')""]",2.0,4.496969699859619,3420,16730,4938
waypoint,Type:waypoint;IngressNodeRegex:^curacao$|^venezuela$|^nodeid7$|^nodeid1$|^nodeid0$|^nodeid34$|^columbia$|^nodeid38$|^usa$|^nodeid33$|^panama$|^costattrica$|^nicaragua$|^nodeid69$|^nodeid60$|^honduras$|^nodeid27$|^nodeid9$|^nodeid46$|^nodeid29$|^nodeid67$|^nodeid28$|^belize$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:curacao;,wrong,23.0,"['nodeid29', 'nodeid67', 'nodeid28', 'belize']","[""('nodeid27', 'nodeid9')""]",4.0,6.339089870452881,3420,16734,4934
waypoint,Type:waypoint;IngressNodeRegex:^curacao$|^venezuela$|^nodeid7$|^nodeid1$|^nodeid0$|^nodeid34$|^columbia$|^nodeid38$|^usa$|^nodeid33$|^panama$|^costattrica$|^nicaragua$|^nodeid69$|^nodeid60$|^honduras$|^nodeid27$|^nodeid9$|^nodeid46$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:curacao;,wrong,19.0,"['nodeid38', 'usa', 'nodeid33']","[""('nodeid38', 'columbia')""]",3.0,8.421752214431763,3420,16737,4931
waypoint,Type:waypoint;IngressNodeRegex:^curacao$|^venezuela$|^nodeid7$|^nodeid1$|^nodeid0$|^nodeid34$|^columbia$|^panama$|^costattrica$|^nicaragua$|^nodeid69$|^nodeid60$|^honduras$|^nodeid27$|^nodeid9$|^nodeid46$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:curacao;,wrong,16.0,"['nodeid1', 'nodeid0', 'nodeid34', 'columbia', 'panama', 'costattrica', 'nicaragua', 'nodeid69', 'nodeid60', 'honduras', 'nodeid27', 'nodeid9', 'nodeid46']","[""('curacao', 'puertottrico')""]",13.0,10.748267650604248,3420,16750,4918
waypoint,Type:waypoint;IngressNodeRegex:^curacao$|^venezuela$|^nodeid7$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:curacao;,wrong,3.0,"['venezuela', 'nodeid7']","[""('curacao', 'venezuela')""]",2.0,8.18558955192566,3420,16752,4916
waypoint,Type:waypoint;IngressNodeRegex:^curacao$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:curacao;,correct,1.0,,,0.0,9.710765600204468,3421,16752,4915
waypoint,Type:waypoint;IngressNodeRegex:^nodeid17$|^nodeid58$|^nodeid59$|^nodeid32$|^bahamas$|^nodeid44$|^nodeid31$|^nodeid13$|^nodeid49$|^nodeid26$|^nodeid15$|^mexico$|^nodeid45$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid17;,wrong,13.0,"['nodeid58', 'nodeid59', 'nodeid32', 'bahamas', 'nodeid44', 'nodeid31', 'nodeid13', 'nodeid49', 'nodeid26', 'nodeid15', 'mexico', 'nodeid45']","[""('nodeid56', 'dominicanttrepublic')""]",12.0,7.879645824432373,3421,16764,4903
waypoint,Type:waypoint;IngressNodeRegex:^nodeid17$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid17;,correct,1.0,,,0.0,9.089159727096558,3422,16764,4902
waypoint,Type:waypoint;IngressNodeRegex:^nodeid27$|^nodeid9$|^nodeid46$|^nodeid29$|^nodeid67$|^nodeid28$|^belize$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid27;,wrong,7.0,"['nodeid67', 'nodeid28', 'belize']","[""('nodeid67', 'nodeid29')""]",3.0,6.940449476242065,3422,16767,4899
waypoint,Type:waypoint;IngressNodeRegex:^nodeid27$|^nodeid9$|^nodeid46$|^nodeid29$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid27;,wrong,4.0,"['nodeid9', 'nodeid46', 'nodeid29']","[""('nodeid27', 'nodeid0')""]",3.0,7.272850275039673,3422,16770,4896
waypoint,Type:waypoint;IngressNodeRegex:^nodeid27$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid27;,correct,1.0,,,0.0,7.886695861816406,3423,16770,4895
waypoint,Type:waypoint;IngressNodeRegex:^nodeid49$;FinalNodeRegex:nodeid50;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid49;,correct,1.0,,,0.0,9.533508777618408,3424,16770,4894
waypoint,Type:waypoint;IngressNodeRegex:^nicaragua$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nicaragua;,correct,1.0,,,0.0,8.734171390533447,3425,16770,4893
waypoint,Type:waypoint;IngressNodeRegex:^columbia$|^nodeid1$|^nodeid0$|^nodeid7$|^nodeid34$|^venezuela$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:columbia;,wrong,6.0,"['nodeid1', 'nodeid0', 'nodeid7', 'nodeid34', 'venezuela']","[""('nodeid38', 'usa')""]",5.0,5.5921032428741455,3425,16775,4888
waypoint,Type:waypoint;IngressNodeRegex:^columbia$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:columbia;,correct,1.0,,,0.0,9.35938572883606,3426,16775,4887
waypoint,Type:waypoint;IngressNodeRegex:^stttvincent$|^trinidadttandtttobago$|^grenada$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:stttvincent;,wrong,3.0,['grenada'],"[""('trinidadttandtttobago', 'grenada')""]",1.0,7.727668523788452,3426,16776,4886
waypoint,Type:waypoint;IngressNodeRegex:^stttvincent$|^trinidadttandtttobago$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:stttvincent;,wrong,2.0,['trinidadttandtttobago'],"[""('curacao', 'stttvincent')""]",1.0,8.76321291923523,3426,16777,4885
waypoint,Type:waypoint;IngressNodeRegex:^stttvincent$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:stttvincent;,correct,1.0,,,0.0,8.505963325500488,3427,16777,4884
waypoint,Type:waypoint;IngressNodeRegex:^mexico$|^belize$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:mexico;,wrong,2.0,['belize'],"[""('nodeid26', 'nodeid15')""]",1.0,7.457850217819214,3427,16778,4883
waypoint,Type:waypoint;IngressNodeRegex:^mexico$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:mexico;,correct,1.0,,,0.0,6.931752920150757,3428,16778,4882
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$|^nodeid58$|^nodeid17$|^turksttandttcaicos$|^dominicanttrepublic$|^nodeid56$|^nodeid39$|^puertottrico$|^curacao$|^stttmartin$|^nodeid50$|^nodeid8$|^stttcroix$|^nodeid22$|^nodeid24$|^stttkittstt&ttnevis$|^antigua$|^dominica$|^martinique$|^guadeloupe$|^stttvincent$|^trinidadttandtttobago$|^grenada$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid59;,wrong,23.0,"['nodeid39', 'curacao', 'stttvincent', 'trinidadttandtttobago', 'grenada']","[""('nodeid44', 'nodeid59')""]",5.0,7.817373752593994,3428,16783,4877
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$|^nodeid58$|^nodeid17$|^turksttandttcaicos$|^dominicanttrepublic$|^nodeid56$|^puertottrico$|^stttmartin$|^nodeid50$|^nodeid8$|^stttcroix$|^nodeid22$|^nodeid24$|^stttkittstt&ttnevis$|^antigua$|^dominica$|^martinique$|^guadeloupe$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid59;,wrong,18.0,"['nodeid58', 'nodeid17', 'turksttandttcaicos', 'dominicanttrepublic', 'nodeid56', 'puertottrico', 'stttmartin', 'nodeid50', 'nodeid8', 'stttcroix', 'nodeid22', 'nodeid24', 'stttkittstt&ttnevis', 'antigua', 'dominica', 'martinique', 'guadeloupe']","[""('nodeid58', 'nodeid59')""]",17.0,8.619576930999756,3428,16800,4860
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid59;,correct,1.0,,,0.0,7.234808444976807,3429,16800,4859
waypoint,Type:waypoint;IngressNodeRegex:^usa$|^nodeid38$|^nodeid41$|^columbia$|^nodeid1$|^nodeid0$|^nodeid7$|^nodeid34$|^venezuela$|^jamaica$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:usa;,wrong,10.0,"['nodeid0', 'venezuela', 'jamaica']","[""('nodeid44', 'nodeid45')""]",3.0,5.93090295791626,3429,16803,4856
waypoint,Type:waypoint;IngressNodeRegex:^usa$|^nodeid38$|^nodeid41$|^columbia$|^nodeid1$|^nodeid7$|^nodeid34$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:usa;,wrong,7.0,['nodeid7'],"[""('nodeid7', 'nodeid1')""]",1.0,7.809375524520874,3429,16804,4855
waypoint,Type:waypoint;IngressNodeRegex:^usa$|^nodeid38$|^nodeid41$|^columbia$|^nodeid1$|^nodeid34$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:usa;,wrong,6.0,"['nodeid38', 'nodeid41', 'columbia', 'nodeid1', 'nodeid34']","[""('nodeid38', 'usa')""]",5.0,6.855221748352051,3429,16809,4850
waypoint,Type:waypoint;IngressNodeRegex:^usa$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:usa;,correct,1.0,,,0.0,7.462799310684204,3430,16809,4849
waypoint,Type:waypoint;IngressNodeRegex:^nodeid15$|^mexico$|^belize$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid15;,wrong,3.0,['belize'],"[""('mexico', 'belize')""]",1.0,5.67679762840271,3430,16810,4848
waypoint,Type:waypoint;IngressNodeRegex:^nodeid15$|^mexico$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid15;,wrong,2.0,['mexico'],"[""('nodeid26', 'nodeid31')""]",1.0,8.95490574836731,3430,16811,4847
waypoint,Type:waypoint;IngressNodeRegex:^nodeid15$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid15;,correct,1.0,,,0.0,8.026012659072876,3431,16811,4846
waypoint,Type:waypoint;IngressNodeRegex:^nodeid31$|^nodeid13$|^nodeid49$|^nodeid26$|^nodeid15$|^mexico$|^belize$|^nodeid29$|^nodeid46$|^nodeid67$|^nodeid28$|^honduras$|^nodeid60$|^nodeid69$|^nodeid9$|^costattrica$|^nodeid27$|^nicaragua$|^panama$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid31;,wrong,19.0,"['nodeid49', 'nodeid27', 'panama']","[""('nodeid44', 'nodeid31')""]",3.0,8.082752466201782,3431,16814,4843
waypoint,Type:waypoint;IngressNodeRegex:^nodeid31$|^nodeid13$|^nodeid26$|^nodeid15$|^mexico$|^belize$|^nodeid29$|^nodeid46$|^nodeid67$|^nodeid28$|^honduras$|^nodeid60$|^nodeid69$|^nodeid9$|^costattrica$|^nicaragua$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid31;,wrong,16.0,"['nodeid9', 'costattrica', 'nicaragua']","[""('nodeid13', 'nodeid31')""]",3.0,8.13328766822815,3431,16817,4840
waypoint,Type:waypoint;IngressNodeRegex:^nodeid31$|^nodeid13$|^nodeid26$|^nodeid15$|^mexico$|^belize$|^nodeid29$|^nodeid46$|^nodeid67$|^nodeid28$|^honduras$|^nodeid60$|^nodeid69$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid31;,wrong,13.0,['nodeid46'],"[""('nodeid29', 'nodeid46')""]",1.0,8.612979412078857,3431,16818,4839
waypoint,Type:waypoint;IngressNodeRegex:^nodeid31$|^nodeid13$|^nodeid26$|^nodeid15$|^mexico$|^belize$|^nodeid29$|^nodeid67$|^nodeid28$|^honduras$|^nodeid60$|^nodeid69$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid31;,correct,12.0,,,0.0,9.219670295715332,3443,16818,4827
waypoint,Type:waypoint;IngressNodeRegex:^curacao$|^stttvincent$|^trinidadttandtttobago$|^grenada$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:curacao;,wrong,4.0,"['trinidadttandtttobago', 'grenada']","[""('stttvincent', 'trinidadttandtttobago')""]",2.0,7.02054762840271,3443,16820,4825
waypoint,Type:waypoint;IngressNodeRegex:^curacao$|^stttvincent$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:curacao;,wrong,2.0,['stttvincent'],"[""('curacao', 'stttvincent')""]",1.0,6.719182729721069,3443,16821,4824
waypoint,Type:waypoint;IngressNodeRegex:^curacao$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:curacao;,correct,1.0,,,0.0,10.327947616577148,3444,16821,4823
waypoint,Type:waypoint;IngressNodeRegex:^nodeid17$|^turksttandttcaicos$|^dominicanttrepublic$|^nodeid56$|^nodeid39$|^puertottrico$|^curacao$|^stttmartin$|^nodeid50$|^nodeid8$|^stttcroix$|^nodeid22$|^nodeid24$|^stttkittstt&ttnevis$|^antigua$|^dominica$|^martinique$|^guadeloupe$|^stttvincent$|^trinidadttandtttobago$|^grenada$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid17;,wrong,21.0,"['dominicanttrepublic', 'nodeid56', 'nodeid39', 'puertottrico', 'curacao', 'stttmartin', 'nodeid50', 'nodeid8', 'stttcroix', 'nodeid22', 'nodeid24', 'stttkittstt&ttnevis', 'antigua', 'dominica', 'martinique', 'guadeloupe', 'stttvincent', 'trinidadttandtttobago', 'grenada']","[""('turksttandttcaicos', 'dominicanttrepublic')""]",19.0,8.481029510498047,3444,16840,4804
waypoint,Type:waypoint;IngressNodeRegex:^nodeid17$|^turksttandttcaicos$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid17;,wrong,2.0,['turksttandttcaicos'],"[""('turksttandttcaicos', 'nodeid17')""]",1.0,7.843587160110474,3444,16841,4803
waypoint,Type:waypoint;IngressNodeRegex:^nodeid17$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid17;,correct,1.0,,,0.0,10.459324836730957,3445,16841,4802
waypoint,Type:waypoint;IngressNodeRegex:^nodeid27$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid27;,correct,1.0,,,0.0,7.822293519973755,3446,16841,4801
waypoint,Type:waypoint;IngressNodeRegex:^nodeid49$;FinalNodeRegex:nodeid44;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid49;,correct,1.0,,,0.0,8.278556108474731,3447,16841,4800
waypoint,Type:waypoint;IngressNodeRegex:^nicaragua$|^nodeid69$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nicaragua;,wrong,2.0,['nodeid69'],"[""('nicaragua', 'costattrica')""]",1.0,7.466811656951904,3447,16842,4799
waypoint,Type:waypoint;IngressNodeRegex:^nicaragua$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nicaragua;,correct,1.0,,,0.0,9.719451427459717,3448,16842,4798
waypoint,Type:waypoint;IngressNodeRegex:^columbia$|^nodeid38$|^nodeid41$|^jamaica$|^nodeid39$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:columbia;,wrong,5.0,"['nodeid38', 'nodeid41', 'jamaica', 'nodeid39']","[""('columbia', 'nodeid1')""]",4.0,8.336717367172241,3448,16846,4794
waypoint,Type:waypoint;IngressNodeRegex:^columbia$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:columbia;,correct,1.0,,,0.0,9.308269262313843,3449,16846,4793
waypoint,Type:waypoint;IngressNodeRegex:^stttvincent$|^trinidadttandtttobago$|^grenada$|^nodeid24$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:stttvincent;,wrong,4.0,"['grenada', 'nodeid24']","[""('trinidadttandtttobago', 'grenada')""]",2.0,8.70571231842041,3449,16848,4791
waypoint,Type:waypoint;IngressNodeRegex:^stttvincent$|^trinidadttandtttobago$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:stttvincent;,wrong,2.0,['trinidadttandtttobago'],"[""('curacao', 'stttvincent')""]",1.0,6.051381826400757,3449,16849,4790
waypoint,Type:waypoint;IngressNodeRegex:^stttvincent$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:stttvincent;,correct,1.0,,,0.0,10.507439136505127,3450,16849,4789
waypoint,Type:waypoint;IngressNodeRegex:^mexico$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:mexico;,correct,1.0,,,0.0,9.319285869598389,3451,16849,4788
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$|^nodeid58$|^nodeid17$|^turksttandttcaicos$|^dominicanttrepublic$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid59;,wrong,5.0,"['nodeid17', 'turksttandttcaicos', 'dominicanttrepublic']","[""('nodeid29', 'nodeid46')""]",3.0,8.522390604019165,3451,16852,4785
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$|^nodeid58$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid59;,wrong,2.0,['nodeid58'],"[""('nodeid58', 'nodeid59')""]",1.0,10.000356912612915,3451,16853,4784
waypoint,Type:waypoint;IngressNodeRegex:^nodeid59$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid59;,correct,1.0,,,0.0,11.353280544281006,3452,16853,4783
waypoint,Type:waypoint;IngressNodeRegex:^usa$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:usa;,correct,1.0,,,0.0,9.989282131195068,3453,16853,4782
waypoint,Type:waypoint;IngressNodeRegex:^nodeid15$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid15;,correct,1.0,,,0.0,10.334324598312378,3454,16853,4781
waypoint,Type:waypoint;IngressNodeRegex:^nodeid31$|^nodeid44$|^nodeid49$|^nodeid26$|^nodeid15$|^nodeid33$|^usa$|^nodeid45$|^nodeid32$|^nodeid59$|^nodeid58$|^nodeid17$|^turksttandttcaicos$|^dominicanttrepublic$|^bahamas$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid31;,wrong,15.0,"['nodeid26', 'nodeid15', 'nodeid33', 'usa', 'nodeid45', 'turksttandttcaicos', 'dominicanttrepublic', 'bahamas']","[""('nodeid13', 'nodeid31')""]",8.0,8.263642311096191,3454,16861,4773
waypoint,Type:waypoint;IngressNodeRegex:^nodeid31$|^nodeid44$|^nodeid49$|^nodeid32$|^nodeid59$|^nodeid58$|^nodeid17$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid31;,wrong,7.0,['nodeid17'],"[""('nodeid58', 'nodeid17')""]",1.0,9.15635895729065,3454,16862,4772
waypoint,Type:waypoint;IngressNodeRegex:^nodeid31$|^nodeid44$|^nodeid49$|^nodeid32$|^nodeid59$|^nodeid58$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid31;,wrong,6.0,"['nodeid44', 'nodeid49', 'nodeid32', 'nodeid59', 'nodeid58']","[""('nodeid29', 'nodeid46')""]",5.0,9.197882890701294,3454,16867,4767
waypoint,Type:waypoint;IngressNodeRegex:^nodeid31$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid31;,correct,1.0,,,0.0,13.148441791534424,3455,16867,4766
waypoint,Type:waypoint;IngressNodeRegex:^curacao$|^stttvincent$|^puertottrico$|^nodeid56$|^stttmartin$|^nodeid50$|^nodeid8$|^stttcroix$|^nodeid22$|^stttkittstt&ttnevis$|^antigua$|^dominica$|^martinique$|^guadeloupe$|^trinidadttandtttobago$|^grenada$|^nodeid24$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:curacao;,wrong,17.0,"['puertottrico', 'nodeid56', 'stttmartin', 'nodeid50', 'nodeid8', 'stttcroix', 'nodeid22', 'stttkittstt&ttnevis', 'antigua', 'dominica', 'martinique', 'guadeloupe', 'nodeid24']","[""('nodeid7', 'nodeid1')""]",13.0,8.66309118270874,3455,16880,4753
waypoint,Type:waypoint;IngressNodeRegex:^curacao$|^stttvincent$|^trinidadttandtttobago$|^grenada$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:curacao;,correct,4.0,,,0.0,10.037002801895142,3459,16880,4749
waypoint,Type:waypoint;IngressNodeRegex:^nodeid17$|^turksttandttcaicos$|^dominicanttrepublic$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid17;,wrong,3.0,"['turksttandttcaicos', 'dominicanttrepublic']","[""('nodeid58', 'nodeid59')""]",2.0,7.560842514038086,3459,16882,4747
waypoint,Type:waypoint;IngressNodeRegex:^nodeid17$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid17;,correct,1.0,,,0.0,10.78792142868042,3460,16882,4746
waypoint,Type:waypoint;IngressNodeRegex:^nodeid27$|^nodeid0$|^nodeid1$|^nodeid7$|^columbia$|^nodeid38$|^nodeid41$|^jamaica$|^nodeid39$|^venezuela$|^curacao$|^stttvincent$|^puertottrico$|^nodeid56$|^stttmartin$|^nodeid50$|^nodeid8$|^stttcroix$|^nodeid22$|^stttkittstt&ttnevis$|^antigua$|^dominica$|^martinique$|^guadeloupe$|^trinidadttandtttobago$|^grenada$|^nodeid24$;FinalNodeRegex:nodeid46;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;Waypoints:nodeid27;,wrong,27.0,"['puertottrico', 'nodeid56', 'stttmartin', 'nodeid50', 'nodeid8', 'stttkittstt&ttnevis', 'antigua', 'dominica', 'guadeloupe']","[""('curacao', 'puertottrico')""]",9.0,7.718008518218994,3460,16891,4737
