type,query,result,source_num,count-example,down_links,count-example-num,time,holds_policies,holds_not_policies,unknown_policies
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^kiev$|^budapest$|^sofia$|^london$|^strasbourg$|^barcelona$|^luxembourg$|^vienna$|^geneva$|^istanbul$|^brussels$|^amsterdam$|^madrid$|^praha$|^zurich$|^frankfurt$|^bucharest$|^paris$|^bratislava$|^lyon$|^milan$|^marseille$|^basel$|^rotterdam$;FinalNodeRegex:athens;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,1.208221197128296,572,659,748
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^kiev$|^budapest$|^sofia$|^london$|^strasbourg$|^barcelona$|^luxembourg$|^vienna$|^geneva$|^istanbul$|^brussels$|^amsterdam$|^madrid$|^praha$|^zurich$|^frankfurt$|^bucharest$|^paris$|^bratislava$|^athens$|^marseille$|^milan$|^lyon$|^rotterdam$;FinalNodeRegex:basel;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,1.0036532878875732,598,659,722
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^kiev$|^budapest$|^sofia$|^london$|^strasbourg$|^barcelona$|^luxembourg$|^vienna$|^geneva$|^istanbul$|^brussels$|^amsterdam$|^madrid$|^zurich$|^praha$|^frankfurt$|^bucharest$|^bratislava$|^athens$|^milan$|^marseille$|^basel$|^lyon$|^rotterdam$;FinalNodeRegex:paris;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,1.062079906463623,624,659,696
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^kiev$|^budapest$|^sofia$|^london$|^strasbourg$|^barcelona$|^luxembourg$|^vienna$|^geneva$|^brussels$|^amsterdam$|^madrid$|^praha$|^zurich$|^frankfurt$|^bucharest$|^paris$|^bratislava$|^athens$|^lyon$|^milan$|^marseille$|^basel$|^rotterdam$;FinalNodeRegex:istanbul;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,1.0711147785186768,650,659,670
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^budapest$|^sofia$|^london$|^strasbourg$|^barcelona$|^luxembourg$|^vienna$|^geneva$|^istanbul$|^brussels$|^amsterdam$|^madrid$|^praha$|^zurich$|^frankfurt$|^bucharest$|^paris$|^bratislava$|^athens$|^lyon$|^milan$|^marseille$|^basel$|^rotterdam$;FinalNodeRegex:kiev;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,1.035679817199707,676,659,644
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^kiev$|^budapest$|^sofia$|^london$|^strasbourg$|^barcelona$|^luxembourg$|^vienna$|^geneva$|^istanbul$|^brussels$|^amsterdam$|^madrid$|^praha$|^zurich$|^frankfurt$|^bucharest$|^paris$|^bratislava$|^athens$|^milan$|^marseille$|^basel$|^rotterdam$;FinalNodeRegex:lyon;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,0.941917896270752,702,659,618
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^geneva$|^marseille$|^rotterdam$;FinalNodeRegex:warsaw;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,4.0,['marseille'],"[""('zurich', 'milan')""]",1.0,0.40473294258117676,702,660,617
loadbalancing,Type:loadbalancing;IngressNodeRegex:^luxembourg$|^geneva$|^rotterdam$;FinalNodeRegex:warsaw;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,3.0,"['luxembourg', 'rotterdam']","[""('brussels', 'frankfurt')""]",2.0,0.46384620666503906,702,662,615
loadbalancing,Type:loadbalancing;IngressNodeRegex:^geneva$;FinalNodeRegex:warsaw;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:2;,wrong,1.0,['geneva'],"[""('geneva', 'zurich')""]",1.0,0.743948221206665,702,663,614
loadbalancing,Type:loadbalancing;IngressNodeRegex:^praha$;FinalNodeRegex:warsaw;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;NumPaths:3;,wrong,1.0,['praha'],"[""('warsaw', 'praha')""]",1.0,0.44475865364074707,702,664,613
